Time","Strength","Firsts","Lasts","Minimum","Maximum"
"Tue Feb 14 2017 15:05:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 15:10:00 GMT-0500 (Eastern Standard Time)","2:53","2:19","3:05","2:15","3:16"
"Tue Feb 14 2017 15:15:00 GMT-0500 (Eastern Standard Time)","2:45","2:13","3:00","2:09","3:09"
"Tue Feb 14 2017 15:20:00 GMT-0500 (Eastern Standard Time)","2:45","2:13","3:00","2:09","3:09"
"Tue Feb 14 2017 15:25:00 GMT-0500 (Eastern Standard Time)","2:45","2:13","3:00","2:09","3:09"
"Tue Feb 14 2017 15:30:00 GMT-0500 (Eastern Standard Time)","2:45","2:13","3:00","2:09","3:15"
"Tue Feb 14 2017 15:35:00 GMT-0500 (Eastern Standard Time)","2:45","2:13","3:00","2:09","3:15"
"Tue Feb 14 2017 15:40:00 GMT-0500 (Eastern Standard Time)","2:45","2:13","3:00","2:09","3:15"
"Tue Feb 14 2017 15:45:00 GMT-0500 (Eastern Standard Time)","2:45","2:13","3:00","2:09","3:15"
"Tue Feb 14 2017 15:50:00 GMT-0500 (Eastern Standard Time)","2:45","2:13","2:51","2:09","3:00"
"Tue Feb 14 2017 15:55:00 GMT-0500 (Eastern Standard Time)","2:44","2:12","2:48","2:09","3:00"
"Tue Feb 14 2017 16:00:00 GMT-0500 (Eastern Standard Time)","2:44","2:12","2:48","2:09","3:00"
"Tue Feb 14 2017 16:05:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:45","2:09","2:59"
"Tue Feb 14 2017 16:10:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:45","2:09","2:59"
"Tue Feb 14 2017 16:15:00 GMT-0500 (Eastern Standard Time)","2:30","2:09","2:45","2:08","2:59"
"Tue Feb 14 2017 16:20:00 GMT-0500 (Eastern Standard Time)","2:30","2:09","2:45","2:08","2:59"
"Tue Feb 14 2017 16:25:00 GMT-0500 (Eastern Standard Time)","2:30","2:09","2:45","2:08","2:59"
"Tue Feb 14 2017 16:30:00 GMT-0500 (Eastern Standard Time)","2:30","2:09","2:45","2:08","2:59"
"Tue Feb 14 2017 16:35:00 GMT-0500 (Eastern Standard Time)","2:43","2:12","2:51","2:09","3:00"
"Tue Feb 14 2017 16:40:00 GMT-0500 (Eastern Standard Time)","2:43","2:12","2:51","2:09","3:00"
"Tue Feb 14 2017 16:45:00 GMT-0500 (Eastern Standard Time)","2:43","2:12","2:51","2:09","3:00"
"Tue Feb 14 2017 16:50:00 GMT-0500 (Eastern Standard Time)","2:43","2:12","2:51","2:09","3:00"
"Tue Feb 14 2017 16:55:00 GMT-0500 (Eastern Standard Time)","2:43","2:12","2:51","2:09","3:00"
"Tue Feb 14 2017 17:00:00 GMT-0500 (Eastern Standard Time)","2:43","2:12","2:51","2:09","3:00"
"Tue Feb 14 2017 17:05:00 GMT-0500 (Eastern Standard Time)","2:33","2:12","2:45","2:09","2:59"
"Tue Feb 14 2017 17:10:00 GMT-0500 (Eastern Standard Time)","2:33","2:12","2:45","2:09","2:59"
"Tue Feb 14 2017 17:15:00 GMT-0500 (Eastern Standard Time)","2:33","2:12","2:45","2:09","2:59"
"Tue Feb 14 2017 17:20:00 GMT-0500 (Eastern Standard Time)","2:33","2:12","2:45","2:09","2:59"
"Tue Feb 14 2017 17:25:00 GMT-0500 (Eastern Standard Time)","2:33","2:12","2:45","2:09","2:59"
"Tue Feb 14 2017 17:30:00 GMT-0500 (Eastern Standard Time)","2:33","2:12","2:45","2:09","2:59"
"Tue Feb 14 2017 17:35:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:41","2:09","2:53"
"Tue Feb 14 2017 17:40:00 GMT-0500 (Eastern Standard Time)","2:33","2:12","2:45","2:09","2:59"
"Tue Feb 14 2017 17:45:00 GMT-0500 (Eastern Standard Time)","2:33","2:12","2:45","2:09","2:59"
"Tue Feb 14 2017 17:50:00 GMT-0500 (Eastern Standard Time)","2:33","2:12","2:45","2:09","2:59"
"Tue Feb 14 2017 17:55:00 GMT-0500 (Eastern Standard Time)","2:33","2:12","2:45","2:09","2:59"
"Tue Feb 14 2017 18:00:00 GMT-0500 (Eastern Standard Time)","2:33","2:12","2:45","2:09","2:59"
"Tue Feb 14 2017 18:05:00 GMT-0500 (Eastern Standard Time)","2:33","2:12","2:45","2:09","2:59"
"Tue Feb 14 2017 18:10:00 GMT-0500 (Eastern Standard Time)","2:33","2:12","2:45","2:09","2:59"
"Tue Feb 14 2017 18:15:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:41","2:09","2:51"
"Tue Feb 14 2017 18:20:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:41","2:09","2:51"
"Tue Feb 14 2017 18:25:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 18:30:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 18:35:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 18:40:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 18:45:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 18:50:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 18:55:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 19:00:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 19:05:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 19:10:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 19:15:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 19:20:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 19:25:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 19:30:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 19:35:00 GMT-0500 (Eastern Standard Time)","2:30","2:12","2:36","2:09","2:45"
"Tue Feb 14 2017 19:40:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 19:45:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 19:50:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 19:55:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 20:00:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 20:05:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 20:10:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 20:15:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 20:20:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 20:25:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 20:30:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 20:35:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 20:40:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 20:45:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 20:50:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 20:55:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 21:00:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 21:05:00 GMT-0500 (Eastern Standard Time)","2:30","2:11","2:36","2:08","2:45"
"Tue Feb 14 2017 21:10:00 GMT-0500 (Eastern Standard Time)","2:29","2:13","2:33","2:11","2:39"
"Tue Feb 14 2017 21:15:00 GMT-0500 (Eastern Standard Time)","2:29","2:13","2:33","2:11","2:39"
"Tue Feb 14 2017 21:20:00 GMT-0500 (Eastern Standard Time)","2:29","2:13","2:33","2:11","2:39"
"Tue Feb 14 2017 21:25:00 GMT-0500 (Eastern Standard Time)","2:29","2:13","2:33","2:11","2:39"
"Tue Feb 14 2017 21:30:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 21:35:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 21:40:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 21:45:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 21:50:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 21:55:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 22:00:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 22:05:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 22:10:00 GMT-0500 (Eastern Standard Time)","2:30","2:13","2:34","2:11","2:41"
"Tue Feb 14 2017 22:15:00 GMT-0500 (Eastern Standard Time)","2:30","2:13","2:34","2:11","2:41"
"Tue Feb 14 2017 22:20:00 GMT-0500 (Eastern Standard Time)","2:30","2:13","2:34","2:11","2:41"
"Tue Feb 14 2017 22:25:00 GMT-0500 (Eastern Standard Time)","2:30","2:13","2:34","2:11","2:41"
"Tue Feb 14 2017 22:30:00 GMT-0500 (Eastern Standard Time)","2:30","2:13","2:34","2:11","2:41"
"Tue Feb 14 2017 22:35:00 GMT-0500 (Eastern Standard Time)","2:30","2:13","2:34","2:11","2:41"
"Tue Feb 14 2017 22:40:00 GMT-0500 (Eastern Standard Time)","2:30","2:13","2:34","2:11","2:41"
"Tue Feb 14 2017 22:45:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 22:50:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 22:55:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 23:00:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 23:05:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 23:10:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 23:15:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 23:20:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 23:25:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 23:30:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 23:35:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 23:40:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 23:45:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 23:50:00 GMT-0500 (Eastern Standard Time)","2:28","2:12","2:33","2:09","2:36"
"Tue Feb 14 2017 23:55:00 GMT-0500 (Eastern Standard Time)","2:25","2:12","2:32","2:09","2:34"
"Wed Feb 15 2017 00:00:00 GMT-0500 (Eastern Standard Time)","2:25"
"
